x,y,icell,geotop_unsatSW_mm_time_0001_hr,geotop_unsatSW_mm_time_0002_hr,geotop_unsatSW_mm_time_0003_hr,geotop_unsatSW_mm_time_0004_hr,geotop_unsatSW_mm_time_0005_hr,geotop_unsatSW_mm_time_0006_hr,geotop_unsatSW_mm_time_0007_hr,geotop_unsatSW_mm_time_0008_hr,geotop_unsatSW_mm_time_0009_hr,geotop_unsatSW_mm_time_0010_hr,geotop_unsatSW_mm_time_0011_hr,geotop_unsatSW_mm_time_0012_hr,geotop_unsatSW_mm_time_0013_hr
1,0.5,5,523,170.027000363916,177.786500100046,177.329849824309,175.613550283015,172.754649724811,166.631499864161,160.059400089085,154.182150773704,148.503050673753,142.722900398076,136.792999878526,135.77929995954,129.675450176001
2,1.51020408163265,5,524,172.389650344849,178.760949801654,177.326149772853,175.231600925326,172.639550920576,168.610600568354,162.696649320424,156.942850444466,151.296899747103,145.529150124639,139.603900071234,138.592200167477,132.487799413502
3,2.52040816326531,5,525,176.04639949277,181.941049918532,180.05944872275,177.607150189579,174.710349552333,171.367099694908,166.148800216615,160.474250838161,154.786900617182,148.961800243706,142.982549592853,141.922399029136,135.773349646479
4,3.53061224489796,5,526,175.59874933213,185.792350396514,183.501400053501,180.794050637633,177.699400298297,174.444250203669,169.749300088733,164.168749842793,158.431750070304,152.538200188428,146.494000498205,145.376399159431,139.174700062722
5,4.54081632653061,5,527,176.661499869078,185.426650568843,182.425799686462,179.345599934459,181.008200068027,177.649749815464,173.373799491674,167.928649671376,162.146699707955,156.180599983782,150.067049823701,148.889450076967,142.630300018936
6,5.55102040816326,5,528,179.704499617219,191.310200095177,187.056199647486,183.343300037086,179.629050008953,181.017599068582,177.011799160391,171.744450740516,165.926049929112,159.883949253708,153.695850819349,152.455250266939,146.134349424392
7,6.56122448979592,5,529,178.983099758625,193.750450387597,187.726149987429,188.013050146401,183.697149716318,179.655549675226,180.710250046104,170.630250312388,169.780400115997,163.657349627465,157.387700863183,156.079549808055,149.691249709576
8,7.57142857142857,5,530,179.146149661392,192.970099765807,190.112849883735,188.817849848419,188.503850437701,183.78189932555,179.604299645871,174.634299986064,173.737249989063,167.520999815315,161.159100197256,159.774949494749,153.312250319868
9,8.58163265306122,5,531,178.820199985057,192.173300497234,193.028799630702,189.390949625522,186.424149852246,184.738999046385,184.425750467926,179.078200273216,172.961000818759,171.580599900335,165.087400563061,163.600549753755,157.043450605124
10,9.59183673469388,5,532,169.786500092596,183.034350257367,183.529449626803,184.017699770629,184.5892499201,185.551549680531,187.286349479109,184.886500611901,177.888050209731,171.051149908453,169.315899349749,162.648149486631,160.954849887639
11,10.6020408163265,5,533,168.890699837357,182.275150250643,182.773100025952,183.100700285286,183.291850611567,183.444599062204,183.644849713892,178.812300413847,179.521699156612,176.291399728507,173.932400159538,166.93574981764,165.032350178808
12,11.6122448979592,5,534,171.609099395573,180.248350277543,180.86045011878,181.210450083017,181.322750449181,181.247950159013,180.965998861939,180.245999991894,179.602300096303,174.60055006668,170.467650145292,172.17040034011,169.559600297362
13,12.6224489795918,5,535,177.48834984377,191.451850160956,187.261650059372,187.695550173521,187.733750417829,187.447549030185,191.98199948296,186.353000067174,185.855499748141,180.525400210172,175.492149963975,170.88094977662,166.703450400382
14,13.6326530612245,5,536,180.327349901199,194.402000494301,195.286300033331,195.702049788088,195.57035015896,195.021449960768,194.392499793321,194.019800052047,189.213250298053,184.865449834615,180.721699632704,176.488399598747,172.039399575442
15,14.6428571428571,5,537,184.755149297416,193.625949975103,194.410099647939,194.724900089204,194.458449911326,193.75930018723,193.000100459903,192.641400545835,192.938550468534,188.847348745912,185.270199738443,181.885550264269,178.439450543374
16,15.6530612244898,5,538,184.746400080621,198.213600181043,198.769099917263,198.932299297303,198.5859493725,197.858699969947,197.051850613207,196.564301103354,196.550948638469,192.072600405663,188.284600526094,184.824699629098,181.394049990922
17,16.6632653061224,5,539,188.126150611788,201.111499965191,201.401449739933,201.425400562584,201.08294961974,200.481649581343,199.814400915056,199.231050722301,198.697351198643,193.540099728853,194.158849492669,190.329799149185,186.695449706167
18,17.6734693877551,5,540,187.139300070703,199.851950444281,199.97700015083,199.904749635607,199.556200020015,199.033649545163,198.462649900466,197.856100834906,197.055900003761,196.31174961105,191.054050810635,191.493149939924,187.183999549598
19,18.6836734693878,5,541,186.452499963343,199.03805013746,199.077399913222,198.946949560195,198.587450478226,198.101299908012,197.578100208193,196.983750723302,196.118198800832,195.122500043362,194.346300326288,193.918499816209,188.830800075084
20,19.6938775510204,5,542,185.892149806023,198.423199728131,198.42140013352,198.254549689591,197.880799602717,197.40629978478,196.911450382322,196.363350376487,195.532199274749,194.47894981131,193.480350449681,192.589549254626,191.846749279648
21,20.7040816326531,5,543,183.690949622542,196.203450299799,196.184500399977,195.994550269097,195.607750397176,195.134099759161,194.63060060516,194.022900052369,193.09824956581,191.976199951023,190.883950702846,189.793798979372,188.741799723357
22,21.7142857142857,5,544,183.395700156689,195.901650097221,195.872899424285,195.663699693978,195.263599883765,194.78460047394,194.278950896114,193.674800544977,192.776450235397,191.695699375123,190.606100857258,189.445699658245,188.267200719565
23,22.7244897959184,5,545,184.774899948388,197.275100555271,197.236049827188,197.005799692124,196.590000391006,196.101199369878,195.597899984568,195.06885074079,194.356699381024,193.455999251455,192.450850829482,191.286449600011,190.063000377268
24,23.734693877551,5,546,184.406349714845,196.904950309545,196.857850346714,196.60884924233,196.178700774908,195.677699521184,195.168050285429,194.639199972153,193.969749007374,193.145500775427,192.190249077976,191.036049928516,189.812249597162
25,24.7448979591837,5,547,184.077649749815,196.576100867242,196.520249638706,196.252149995416,195.807900000364,195.292699243873,194.782448839396,194.268899783492,193.653549347073,192.900449875742,191.985599696636,190.841149259359,189.628750737756
26,25.7551020408163,5,548,183.7865001522,196.284500323236,196.219549886882,195.931999664754,195.472550485283,194.945149030536,194.440349098295,193.951649963856,193.396399263293,192.708399612457,191.820898838341,190.678648557514,189.47919998318
27,26.765306122449,5,549,183.529150206596,196.026750188321,195.950799994171,195.643249806017,195.170699711889,194.674549717456,194.23430012539,193.811199441552,193.307299073786,192.6319998689,191.722600534558,190.554349217564,189.355900138617
28,27.7755102040816,5,550,182.239799760282,194.737049657851,194.64999968186,194.322599750012,193.825249932706,193.264149036258,192.703149747103,192.124700173736,191.424350161105,190.589699056,189.590650331229,188.38600134477,187.204049993306
29,28.7857142857143,5,551,182.103599887341,194.600599817932,194.50049912557,194.152749888599,193.630550429225,193.057949282229,192.481900099665,191.900699958205,191.223649028689,190.431401040405,189.451400190592,188.255499769002,187.105349451303
30,29.7959183673469,5,552,183.015250042081,195.510749984533,195.39584973827,195.02624925226,194.485050439835,193.959699198604,193.493100907654,193.064200133085,192.64014987275,192.108600120991,191.257349587977,190.108500700444,188.999050389975
31,30.8061224489796,5,553,182.851250097156,195.345649961382,195.214799884707,194.81715047732,194.262950494885,193.721748981625,193.214699439704,192.750699259341,192.340849991888,191.865700203925,191.04195041582,189.908349048346,188.844299130142
32,31.8163265306122,5,554,182.707049977034,195.199849642813,195.051599573344,194.619699753821,194.067899510264,193.538149818778,193.044199235737,192.598300240934,192.227349430323,191.773649584502,190.927550662309,189.779550302774,188.747149799019
33,32.8265306122449,5,555,182.579700183123,195.070299319923,194.903349969536,194.471349846572,194.007099978626,193.556648492813,193.109400290996,192.694899998605,192.332749441266,191.814400162548,190.87430043146,189.676100481302,188.664650730789
34,33.8367346938775,5,556,181.664599850774,194.152499642223,193.965399917215,193.464550189674,192.844651360065,192.206699121743,191.612500417978,191.069800592959,190.538300201297,189.819800388068,188.751850370318,187.521300744265,186.567599140108
35,34.8469387755102,5,557,181.596099957824,194.080749619752,193.871699552983,193.332400452346,192.673400230706,192.023799661547,191.431999299675,190.902049280703,190.398649312556,189.694999717176,188.624500762671,187.411898840219,186.533549614251
36,35.8571428571429,5,558,182.321649976075,194.801950547844,194.560699909925,194.033899903297,193.530549202114,193.048700038344,192.593449912965,192.201750352979,191.9168994762,191.440298780799,190.475599654019,189.311098959297,188.508300669491
37,36.8673469387755,5,559,182.237899955362,194.713300280273,194.436150044203,193.931350205094,193.417900893837,192.932500038296,192.499400302768,192.156998813152,191.935900133103,191.446600295603,190.422200877219,189.244200475514,188.510799780488
38,37.8775510204082,5,560,182.163350097835,194.634950347245,194.435949809849,194.206099770963,193.971951305866,193.701650295407,193.427349813282,193.195999413729,192.896050494164,192.043150030077,190.712750330567,189.41259952262,188.702099584043
39,38.8877551020408,5,561,182.096550241113,194.607700221241,195.602451078594,196.660400182009,196.739500202239,196.426250040531,195.981300156564,195.44495055452,194.463599938899,192.911700718105,191.210800316185,189.786349236965,189.098450541496
40,39.8979591836735,5,562,181.369600165635,194.448049273342,199.849250074476,200.025500357151,198.59819971025,197.142199706286,195.886649750173,194.661499466747,193.129050917923,191.351500339806,189.623300451785,188.280551042408,187.739550322294
41,40.9081632653061,5,563,181.906200014055,194.164199009538,194.250149652362,195.263999979943,195.219450909644,194.749399833381,194.182149413973,193.629200197756,193.058199621737,192.345049604774,191.485099960119,190.768500231206,190.641398914158
42,41.9183673469388,5,564,182.531400024891,194.891000259668,193.497899547219,192.464700061828,192.056099884212,191.860700584948,191.687050834298,191.489649936557,191.283150203526,191.085250768811,190.975950844586,191.196199599653,191.949849575758
43,42.9285714285714,5,565,182.485449779779,194.896699674428,193.821200355887,192.576801031828,191.729249618948,191.087701451033,190.557200275362,190.105050802231,189.719150401652,189.421399775892,189.336600061506,189.789700321853,190.928550064564
44,43.9387755102041,5,566,182.443899754435,194.842450506985,193.698000255972,192.488199379295,191.674199327826,191.027550864965,190.469448827207,189.976448751986,189.5412504673,189.200600516051,189.110950287431,189.634649083018,190.808450989425
45,44.9489795918367,5,567,182.406099606305,194.767549727112,193.401550874114,192.25139953196,191.497049666941,190.884749777615,190.350549668074,189.874499943107,189.453100878745,189.135000295937,189.110498968512,189.752550143749,190.942349657416
46,45.9591836734694,5,568,182.371599320322,194.665750395507,193.197500426322,192.245649173856,191.579649597406,191.004899982363,190.487300138921,190.016800165176,189.59670048207,189.294350147247,189.335149805993,190.080201160163,191.233799885958
47,46.969387755102,5,569,181.757699511945,193.842299841344,192.116499785334,190.945399552584,190.102399606258,189.426700025797,188.850449677557,188.346349913627,187.911499571055,187.626599054784,187.748349644244,188.586149085313,189.666250348091
48,47.9795918367347,5,570,181.735799368471,193.752500787377,192.398000322282,191.212549805641,190.380049683154,189.715049043298,189.144949894398,188.643100485206,188.212349545211,187.956099491566,188.166199810803,189.071449823678,190.058099944144
49,48.9897959183673,5,571,181.701649911702,193.591899704188,191.924900189042,190.829300507903,190.143599919975,189.608149882406,189.135800395161,188.710399810225,188.349949754775,188.190450146794,188.55650043115,189.578399341553,190.55985044688
50,50,5,572,182.222849410027,194.696999620646,193.529349472374,192.927899491042,192.605700157583,192.243999615312,191.8127999641,191.390099655837,191.030299011618,190.906850062311,191.370500065386,192.424200382084,193.326349463314
51,51.0102040816327,5,574,182.154999487102,194.404450524598,194.341149181128,193.937950395048,193.297900725156,192.668800894171,192.100249603391,191.595800407231,191.207648999989,191.177300456911,191.835300344974,192.874649446458,193.582099769264
52,52.0204081632653,5,575,182.266899757087,194.655299372971,194.207449350506,193.582799751312,192.936149705201,192.318300530314,191.755300760269,191.25444944948,190.891599282622,190.951100364327,191.716349963099,192.740049771965,193.382949847728
53,53.030612244898,5,576,181.419099774212,193.125450145453,191.864749696106,191.147049423307,190.494348853827,189.899650216103,189.36875006184,188.905449956656,188.610249292105,188.808349985629,189.698400069028,190.720199700445,191.325050778687
54,54.0408163265306,5,577,182.136598788202,194.334100466222,193.699200730771,193.067650124431,192.414049804211,191.804999299347,191.255799215287,190.77724982053,190.503599774092,190.794649999589,191.736799944192,192.70055051893,193.235350307077
55,55.0510204081633,5,578,182.084999233484,194.122250378132,193.525849189609,192.872099578381,192.174250353128,191.547100711614,190.992000605911,190.519000217319,190.301900822669,190.71974940598,191.716550476849,192.634599283338,193.118649628013
56,56.0612244897959,5,579,182.070100028068,194.061000272632,193.573649600148,192.781899217516,192.006349656731,191.34710021317,190.77660087496,190.304399561137,190.150801092386,190.690600126982,191.712750028819,192.574249673635,192.999000474811
57,57.0714285714286,5,580,182.094749249518,194.103399198502,193.734849616885,192.663649842143,191.788500268012,191.091400291771,190.504750516266,190.040900371969,189.972201175988,190.638749301434,191.676949523389,192.491699010134,192.866100277752
58,58.0816326530612,5,581,182.45019922033,194.663099665195,193.890949804336,192.446600086987,191.483599599451,190.775700006634,190.208749379963,189.798750728369,189.875299762934,190.699950419366,191.773100290447,192.543700058013,192.803900968283
59,59.0918367346939,5,582,181.735800020397,193.79064925015,191.665499098599,190.292499307543,189.615549799055,189.146700035781,188.762049470097,188.522550929338,188.835899252445,189.829749800265,190.834999829531,191.308150067925,191.128350887448
60,60.1020408163265,5,583,181.097099836916,193.05875049904,191.005399543792,190.315500367433,189.802851248533,189.324899204075,188.88794966042,188.633049372584,188.972099684179,189.692449662834,190.013049822301,189.707249589264,188.964150287211
61,61.1122448979592,5,584,179.589299205691,190.884850919247,190.145250316709,188.979100063443,187.947148364037,187.115649599582,186.453649774194,186.03925043717,185.992849152535,185.91684922576,185.499300248921,184.770399797708,183.849199768156
62,62.1224489795918,5,585,179.803499951959,191.461299918592,190.543699357659,189.685199502856,188.901349995285,188.200200349092,187.573750689626,187.020150292665,186.529600154608,185.973750334233,185.243549756706,184.348351228982,183.345199655741
63,63.1326530612245,5,586,179.782050289214,191.418150160462,190.470150019974,189.632950164378,188.908300083131,188.275450933725,187.712299916893,187.17844998464,186.60390060395,185.930950660259,185.117499623448,184.175799787045,183.148349542171
64,64.1428571428571,5,587,179.739399906248,191.330350656062,190.365500003099,189.520850218832,188.796950131655,188.170748855919,187.62080008164,187.10619956255,186.537250038236,185.846350062639,185.013049747795,184.058300498873,183.0227997154
65,65.1530612244898,5,588,179.69009950757,191.235099732876,190.255750529468,189.406249951571,188.680600374937,188.054499961436,187.505900952965,186.996900290251,186.435999255627,185.74399901554,184.905650094151,183.947148825973,182.908800058067
66,66.1632653061224,5,589,179.634349606931,191.135099809617,190.142099931836,189.288499765098,188.561650272459,187.935599591583,187.387400958687,186.880750209093,186.323649715632,185.633000079542,184.793599322438,183.833149354905,182.793399784714
67,67.1734693877551,5,590,179.572499729693,191.030150838196,190.024449583143,189.167199935764,188.439450412989,187.813599035144,187.265800219029,186.760601401329,186.205749493092,185.516199935228,184.676649793983,183.716099243611,182.675449643284
68,68.1836734693877,5,591,179.503749869764,190.920199919492,189.90294970572,189.042000006884,188.313499744982,187.688199151307,187.140850257128,186.636700481176,186.083849798888,185.395749751478,184.556250832975,183.595499116927,182.553900312632
69,69.1938775510204,5,592,179.428149200976,190.805250126868,189.777049887925,188.913249317557,188.184400089085,187.558999471366,187.012500595301,186.509450152516,185.957699548453,185.271149221808,184.43240057677,183.471549768001,182.429349888116
70,70.2040816326531,5,593,179.345099534839,190.685000270605,189.646800328046,188.780400063843,188.051049783826,187.426299694926,186.880750302225,186.378250643611,185.828199330717,185.142999794334,184.305200539529,183.344299998134,182.30099985376
71,71.2142857142857,5,594,179.254799801856,190.559150557965,189.511900022626,188.643099553883,187.913750577718,187.289649434388,186.74465091899,186.243500560522,185.694999340922,185.011149290949,184.173900447786,183.213199768215,182.169000525028
72,72.2244897959184,5,595,179.156650416553,190.427850559354,189.372299332172,188.50154960528,187.772250548005,187.148449569941,186.604700889438,186.104650050402,185.557798761874,184.87539915368,184.039150178432,183.078199345618,182.03290021047
73,73.234693877551,5,596,179.050499945879,190.290549956262,189.22755010426,188.355299923569,187.626049946994,187.00309926644,186.460050474852,185.961450450122,185.416099335998,184.735349658877,183.899950236082,182.938848529011,181.892600376159
74,74.2448979591837,5,597,178.935749549419,190.147200692445,189.077250100672,188.203799817711,187.474649678916,186.852899566293,186.310750711709,185.813550651073,185.269899945706,184.590899478644,183.756200224161,182.795098330826,181.747899297625
75,75.2551020408163,5,598,178.812749497592,189.997250214219,188.921249564737,188.046950474381,187.31839992106,186.6972993128,186.156601179391,185.660350136459,185.118750017136,184.441399853677,183.607850596309,182.647049147636,181.597949471325
76,76.265306122449,5,599,178.68069941178,189.840500149876,188.759250286967,187.884149700403,187.156449910253,186.536549776793,185.996851231903,185.502199828625,184.962299000472,184.286849852651,183.454600535333,182.493548747152,181.44294982776
77,77.2755102040816,5,600,178.539200033993,189.676500204951,188.59069943428,187.715299986303,186.988499760628,186.369699984789,185.831300821155,185.338200628757,184.800400305539,184.126600343734,183.295249938965,182.334098685533,181.281749811023
78,78.2857142857143,5,601,178.388149384409,189.505050238222,188.415249809623,187.539750337601,186.813999805599,186.196599528193,185.659350734204,185.167450271547,184.632099512964,183.960500080138,183.13034940511,182.169099804014,181.114399526268
79,79.2959183673469,5,602,178.227049857378,189.32530041784,188.232350070029,187.356999889016,186.63240019232,186.016349866986,185.480501223356,184.990600310266,184.456998948008,183.787700068206,182.958750426769,181.996998656541,180.940049607307
80,80.3061224489796,5,603,178.055000398308,189.136650040746,188.0410999991,187.166399881244,186.443299986422,185.828649718314,185.294350516051,184.806049615145,184.274749550968,183.607899863273,182.780050300062,181.817798968405,180.758249852806
81,81.3163265306122,5,604,177.871899213642,188.93869984895,187.841100525111,186.967299412936,186.245699971914,185.632649622858,185.100050922483,184.61310043931,184.084550011903,183.41999957338,182.593649439514,181.630449462682,180.56794879958
82,82.3265306122449,5,605,177.6765499264,188.730000704527,187.631449382752,186.758799757808,186.038900446147,185.427649412304,184.896600525826,184.411950223148,183.885499369353,183.223549183458,182.398750446737,181.434449274093,180.36809945479
83,83.3367346938775,5,606,177.468149363995,188.510700501502,187.411150056869,186.540049500763,185.821999981999,185.21269923076,184.683399926871,184.200549870729,183.677049260587,183.017499465495,182.19419978559,181.228149030358,180.15819946304
84,84.3469387755102,5,607,177.245649509132,188.27865049243,187.179400026798,186.309900321066,185.593899805099,184.986698720604,184.459150116891,183.978349529207,183.457799162716,182.801099400967,181.979000195861,181.010798271745,179.936499800533
85,85.3571428571428,5,608,177.007849607617,188.033201359212,186.934250313789,186.067149788141,185.353350453079,184.748298767954,184.222949761897,183.744299970567,183.226349484175,182.573049794883,181.751700118184,180.780899059027,179.701448883861
86,86.3673469387755,5,609,176.753399148583,187.772450223565,186.674699839205,185.809999704361,185.098800063133,184.496099688113,183.972900453955,183.496200479567,182.981799822301,182.331599574536,181.511099264026,180.536498781294,179.45119952783
87,87.3775510204081,5,610,176.479799766093,187.494400516152,186.398799810559,185.536899697036,184.828550647944,184.228350408375,183.707299735397,183.233150467277,182.721899356693,182.074799668044,181.254450231791,180.275349225849,179.183850158006
88,88.3877551020408,5,611,176.185500156134,187.197300139815,186.10414955765,185.245399642736,184.539900068194,183.942400477827,183.424050267786,182.952400483191,182.444849703461,181.800849642605,180.979499779642,179.994549695402,178.896600659937
89,89.3979591836735,5,612,175.867299549282,186.877699755132,185.787799488753,184.932699985802,184.230650775135,183.636250067502,183.120350074023,182.651400193572,182.14764976874,181.506650429219,180.683199875057,179.690699558705,178.585699666291
90,90.4081632653061,5,613,175.521349534392,186.532400548458,185.446399543434,184.595500305295,183.897000178695,183.305949997157,182.792600151151,182.326699979603,181.826749164611,181.188100110739,180.360750481486,179.359300155193,178.247099835426
91,91.4183673469388,5,614,175.143049191684,186.156400479376,185.075249988586,184.228900074959,183.534699864686,182.946899533272,182.43679990992,181.974000483751,181.477950047702,180.840399954468,180.006250552833,178.99420009926,177.874448988587
92,92.4285714285714,5,615,174.726500082761,185.743751097471,184.668399300426,183.827250171453,183.137550670654,182.55364978686,182.046799268574,181.587450020015,181.094798538834,180.455499235541,179.61094956845,178.5873494111,177.460899669677
93,93.4387755102041,5,616,174.262850452214,185.286400094628,184.21764979139,183.382550161332,182.698150817305,182.118149660528,181.615000683814,181.158699654043,180.667999107391,180.022600386292,179.163201153278,178.126499895006,176.995400618762
94,94.4489795918367,5,617,173.740149941295,184.772100392729,183.711799606681,182.883050106466,182.203500252217,181.628149189055,181.128200050443,180.674000270665,180.180800054222,179.521599505097,178.643349837512,177.594399917871,176.461900491267
95,95.4591836734694,5,618,173.141000512987,184.183750394732,183.131549973041,182.30895018205,181.632899865508,181.059249863029,180.559700075537,180.102399270982,179.597600642592,178.915499988943,178.01649980247,176.959999836981,175.833800155669
96,96.469387755102,5,619,172.436548862606,183.490050490946,182.438900135458,181.612500920892,180.92994960025,180.346699431539,179.833849333227,179.359700810164,178.830399829894,178.12319919467,177.212648931891,176.164300646633,175.059049855918
97,97.4795918367347,5,620,171.571299992502,182.610050123185,181.510399840772,180.63694993034,179.90955049172,179.281100444496,178.723550774157,178.20655060932,177.65055000782,176.945149432868,176.067800167948,175.070849433541,174.020350072533
98,98.4897959183673,5,621,170.368599984795,181.214700546116,179.857499431819,178.806250169873,177.949049603194,177.219850197434,176.581699866802,176.010899804533,175.476551055908,174.89190036431,174.174148961902,173.333700280637,172.416199557483
99,99.5,5,622,167.923900764436,177.851150557399,175.942150596529,174.746299348772,173.837000876665,173.089449480176,172.449799999595,171.890399605036,171.405099891126,170.984450727701,170.567199960351,170.063750259578,169.42180050537
